name	review	date_posted	star	review_id	latitude	longitude	url	alamat	website	scraped_time
Abdul Soleh	Secara mobil ok tidak ada masalah ,  saya pengguna ev vf3 mobil enak nyaman kekedapan ok, tenaga ok , pokonya enak buat dalam kota buat di pakai sehari hari sangat nyaman , cmn saya kecewa dengan pelayanan vinfast bkr , …	8 bulan lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT2psU1dDMUZaRXRLZFVnNU1IcERXRFJFUlhobk5WRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Jusuf M	"Mobil listrik mantap
Semoga harganya semakin terjangkau krn sy pengen banget punya mobil listrik"	setahun lalu	5 bintang	ChdDSUhNMG9nS0VQT1U0ZnUzNEp1RjNBRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Jacka	Pelayanan ramah good choice untuk pembelian mobil ev keren.	Diedit 10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT214a1MxQTVVWEJLT0cwMldHUkRPVkZ6UjJNNFVrRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Novi Mayasari	Terimakasih vinfast BKR untuk pelayanannya.. Semoga semakin sukses amin ya robb...	10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xkWGVqbHZXWFIyZFVGVGVIRldSSE5HTFd3emRYYxAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Irfan Ardiana	Vf 3 brp OTR nya min?	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnTUNJckozSDZBRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Kurnia Gellar Nugraha	Good....service komplit	setahun lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT21aWlJIcE9SMnBUWlRjM2R6ZGlTSHBXZUdKdFdrRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Charlene Ria	Terlalu banyak janji manis dan akhirnya kami tergoda untuk memberikan uang booking spk. Begitu cepat kami memberikan uang 1 juta, tetapi begitu lama pengembaliannya melebihi 14 hari dan sampai saat ini saya belum dapat kabar lagi.	4 hari lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pZNFkyaEJlSGRJZWxoSVh5MUtWbmQyYW5GUFgyYxAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Mèo Bill	Pelayanan yang bagus!	5 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT205b05XVjJNMmRrTlc5b2FGSnpielZTWnpCaFVGRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Jacka		6 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25vMVJuQjBVMmxZU1dsMGVIcGlkbWhOUlVzMFpVRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Habi Mitsubishi		10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pSMWJGVjBRbEJYWVhSb1Z6a3lVbms0Y1Y5alUwRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
grosir jaketrompibandung	Oke	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnTURRazR6aERBEAE	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Trisna sanjaya		4 hari lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT201dlYzaHZRVzF3ZURSalJqZFZUR3ROZWpSeVluYxAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Randrie Alexandrie		8 bulan lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT21Oa1VIaDJRMFZVV0c5bGEzWjZXbU5pV1VSV1dXYxAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Revi Cikidaw		10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25weFpIVTJaRU5FZHpKdmFIUTJTREpLTldoQ1FYYxAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Rul Janu		10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25aTE5UZ3RNa3RWUkZsMGVuWlNRekJpUkdkWFYyYxAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Lina Doank		10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xwQ1pXWTJUVGhOZW1OSWFVNU5aMmRXYVUxemMwRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Poppy Fatimah		10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pnMWFVbHBlRmRTUW5KdkxXeGxRekV5VUVkTWQwRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Rul Januarsyah		setahun lalu	5 bintang	ChZDSUhNMG9nS0VOYnhodXJ0d015ckh3EAE	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
indra suryadi		setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnTUNZbklfeDV3RRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Nia Kurnia		setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnTURvbnVTd3FRRRAB	-6.938198	107.613365	https://www.google.com/maps/place/VINFAST+BANDUNG/data=!4m7!3m6!1s0x2e68e900246d49db:0xad1cd2c5f760bfad!8m2!3d-6.9381985!4d107.6133707!16s%2Fg%2F11lf26zh9z!19sChIJ20ltJADpaC4Rrb9g98XSHK0?authuser=0&hl=id&rclk=1	Jl. BKR No.111, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253		14/08/2026 10:47:07
Pemanjat Kampung	Selamat siang, mau bertanya kalau untuk subsidi ada nggak ya min? Terimakasih	sebulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2tkTkxXdzVZemxrVW1rNFpEaFdNa055ZEVSUmVXYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Syahrul Ichsan	Terima kasih atas pelayanan yang baik nya	3 minggu lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25kMWFFMTBiMTlQYjBsblZqY3hVWE0wY0ZBME9XYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
diar permata	VinFast Laswi bandung tempat penjualan mobil listrik yang memiliki kelebihan di banding dengan mobil listrik yang lain. Tertarik dan ingin tes Drive , gass ke Laswi di dealer resmi nya.	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2t4R1JWZFRVVlYyTlVwSVNYUktaVmRVYkdnellsRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Agoes Sugih	"Dealer nya luas, Nyaman, pelayanan baik dan Salesnya ramah, fasilitas lengkap Sales, Service, Sparepart. Vinfast Laswi Bandung ""The Best""👍 …"	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25ob00zZEVXVmMyZVd0M1dqVk1kVTFZVHpJeVFrRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Redy Sucipto (redi)	Delaernya besar, sales nya baik baik, pelayanan nya bagus banget, test drive gratis , di jemput kerumah pula pokonya the best !! Sukses terus buat vinfast	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25KSk1WUmxMVjlsVW1welZsZE1UbWc1T0dOMlpIYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Wytha Nugraha	"Pelayanannya cepat dan ramah.
Pokonya mantul"	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2trelJqWlFWbmhMZVhVMVNsSmxjWEJyZFdoSVJXYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Amelia Dwiputra	Pelayanannya bagus... sales nya juga ramah.. sangat rekomen bgt buat yg cari vinfast di bdg..	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2s1S1gyRnNUak5HZEUxaFFqUjBORkU1YWtsbVdsRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Marlina	Ada nomer sales yang bisa saya hubungi?	6 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT20xSGMxaGhUVjh5UVZCeGJYUTJkbVkyZGxrelZWRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
MhmdSiddikk	dealer vinfast terbaik di laswi,salesnya ramah ramah sampe dengan after salesnya juga	10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT21kQk9FZ3dPSGxhWDIxbU4wdG5hMFUzTjFaaVNVRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Bunda Herna	pelayanannya sangat baikk	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xwMGRFRTRkbWxXV1RNeU9FOWxZemhYYURRNGNYYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Dedeh Hadijah	Kelebihannya banyak, investasi... klo bosen bisa d jual ke dealernya dgn harga tinggi	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xSME4yMUliV05TV2pJeGMxUnBVM1JaYTNGaVlsRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Ogiezone	"Dealer nya bersih, nyaman
Pelayanannya mantap, fast respon"	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xGeVVXbGtOM0EzVG1SUU0ydzRlRXc0ZVRKT2JsRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Fika Ardelia	Dealler nya besar,sales nya ramah ramah mobil listrik kekinian bgt model nya keren	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT210UU1FNW1Samh5TldGU1RHeE9MV1J5UTBzeFlWRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Verry Van Java VVJ	Selamat Atas dibuka cabang Baru Vinfast Bandung Sukses selalu	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25jNVV6WnZXRWREVVRGaFVWOWtWa05pTWxaa09WRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
aries rb81	Dealer baru, brand baru BM dan salesnya ramah ramah	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xCMmRHZGZTamhxVm5wWlNHNHpZMFJRZW1GNlZtYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
anton sutomo	Pelayanannya ok banget	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT21wbWRtTktRVWRVZG5keFVESXRZbk5aT0hOcVVVRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Agung Nugraha	rekomended..sukses terus yah...	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pVNFFVaExMV2hGWm5SV2R5MUlUQzA0YW1OelRrRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Reza Setia nur janah	Mntap	11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pWUldHbHdSRU5tYkZkWFVsQkJXbWRCT1VoVVVXYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Ar Darma	Dealer yg Helpfull & Solutif .... mantap	3 minggu lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25GVVpGWTVSSEY2WkU5WWQwOHllR2N3ZG1Wb05IYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Faiz Husaini		3 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pKd1kyUndTakZDY1hSeWVFWTBkMGt6ZFhwTE5GRRAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
Kikie Prawira		4 bulan lalu	3 bintang	Ci9DQUlRQUNvZENodHljRjlvT2t0UVpFVk5NRGxqTUZsbmVtRlRNazVoVkRWNkxXYxAB	-6.922115	107.629980	https://www.google.com/maps/place/Vinfast+Bandung+Laswi/data=!4m7!3m6!1s0x2e68e7043a8108fd:0x83ebd0e6912c89d0!8m2!3d-6.9221151!4d107.6299858!16s%2Fg%2F11xw23q_yy!19sChIJ_QiBOgTnaC4R0IkskebQ64M?authuser=0&hl=id&rclk=1	Jl. Laswi No.98, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275	vinfastauto.co.id	14/08/2026 10:47:46
